,id,name,href,company,gbfs_href,location.latitude,location.longitude,location.city,location.country,system,source,ebikes,license.name,license.url,scooters,instances
631,sap-walldorf,SAP Walldorf,/v2/networks/sap-walldorf,['Nextbike GmbH'],,49.2945,8.62324,Walldorf,DE,Nextbike,,,,,,
632,saturn,Saturn,/v2/networks/saturn,['Nextbike GmbH'],,43.82,28.7445,Saturn,RO,Nextbike,,,,,,
633,savigliano,Savigliano,/v2/networks/savigliano,['Comunicare S.r.l.'],,44.6470327,7.662463499999999,Savigliano,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=52,,,,,
634,savona,Savona,/v2/networks/savona,['Comunicare S.r.l.'],,44.29516444397244,8.463126708984431,Savona,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=195,,,,,
635,scegli-in-bici,Scegli in Bici,/v2/networks/scegli-in-bici,['Comunicare S.r.l.'],,45.134914104864116,10.0222648619018,Cremona,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=178,,,,,
636,sellero,Sellero,/v2/networks/sellero,['Comunicare S.r.l.'],,46.06304765446406,10.353434085845947,Sellero,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=85,,,,,
637,semo,semo,/v2/networks/semo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/semo/gbfs.json,49.22,1.17,Communauté d'agglomération Seine-Eure,FR,Ecovelo,,,,,,
638,senica-bajk,SENICA BAJK,/v2/networks/senica-bajk,['Nextbike GmbH'],,48.676,17.3642,Senica,SK,Nextbike,,,,,,
639,seoul-bike,Seoul Bike 따릉이,/v2/networks/seoul-bike,['Seoul Metropolitan Government'],,37.5664,126.9785,Seoul,KR,,,,,,,
640,sevici,Sevici,/v2/networks/sevici,['JCDecaux'],,37.3880961,-5.9823299,Sevilla,ES,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
641,shymkentbike,Shymkentbike,/v2/networks/shymkentbike,"['Velobike.kz, LLP', 'Smoove']",,42.3184,69.5978,Shymkent,KZ,Velobike,,,,,,
642,sibiu,Sibiu Bike Share,/v2/networks/sibiu,['PBSC Urban Solutions'],https://sibiu.publicbikesystem.net/customer/gbfs/v2/gbfs.json,45.7963,24.1518,Sibiu,RO,,,,,,,
643,sitycleta-las-palmas-las-palmas-de-gran-canaria,Sitycleta,/v2/networks/sitycleta-las-palmas-las-palmas-de-gran-canaria,['Nextbike GmbH'],,28.1236,-15.4366,Las Palmas de Gran Canaria,ES,Nextbike,,,,,,
644,sixt-riga,SiXT,/v2/networks/sixt-riga,['Nextbike GmbH'],,56.9453,24.1033,Rīga,LV,Nextbike,,,,,,
645,ski-rower-chelm,Chełmski Rower,/v2/networks/ski-rower-chelm,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cw/gbfs.json,51.1344,23.4729,Chełm,PL,Nextbike,,,,,,
646,skrova-bike,Skrova Bysykkel,/v2/networks/skrova-bike,"['UIP Drift AS', 'Skrova Outdoor Photo Spot (SOPS)', 'Skrova Næringsforening', 'Urban Sharing']",,68.1669,14.6611,Skrova,NO,,,,,,,
647,slatina-velo-city,Slatina Velo City,/v2/networks/slatina-velo-city,['Nextbike GmbH'],,44.4299,24.3716,Slatina,RO,Nextbike,,,,,,
648,slovnaft-bajk,Slovnaft BAjk,/v2/networks/slovnaft-bajk,"['Dopravný podnik Bratislava', 'Bratislavská integrovaná doprava, a.s.', 'Hlavné mesto SR Bratislava']",,48.1514,17.1056,Bratislava,SK,,,,,,,
649,sobi-hamilton,SoBi,/v2/networks/sobi-hamilton,['Social Bicycles Inc.'],https://hamilton.socialbicycles.com/opendata/gbfs.json,43.25643601915583,-79.86929655075073,"Hamilton, ON",CA,,,,,,,
650,sobi-long-beach,SoBi,/v2/networks/sobi-long-beach,['Social Bicycles Inc.'],https://www.longbeachbikeshare.com/opendata/gbfs.json,33.76897,-118.19164,"Long Beach, CA",US,,,,,,,
651,sondrio,Sondrio,/v2/networks/sondrio,['Comunicare S.r.l.'],,46.1698583,9.8787674,Sondrio,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=213,,,,,
652,speziainbici,Speziainbici,/v2/networks/speziainbici,['Comunicare S.r.l.'],,44.1024504,9.824082599999999,La Spezia,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=137,,,,,
653,spin-los-angeles,Spin Los Angeles,/v2/networks/spin-los-angeles,"['Bird Rides, Inc.']",https://mds.bird.co/gbfs/v2/public/provider/spin/los_angeles/gbfs.json,34.0522,-118.2437,"Los Angeles, CA",US,,,,,,,
654,spin-san-francisco,Spin San Francisco,/v2/networks/spin-san-francisco,"['Bird Rides, Inc.']",https://mds.bird.co/gbfs/v2/public/provider/spin/san_francisco/gbfs.json,37.7749,-122.4194,"San Francisco, CA",US,,,,,,,
655,sprintrad,sprintRAD,/v2/networks/sprintrad,['Nextbike GmbH'],,52.3721,9.73569,Hannover,DE,Nextbike,,,,,,
656,sprottenflotte-kiel,Sprottenflotte,/v2/networks/sprottenflotte-kiel,['Donkey Republic'],https://stables.donkey.bike/api/public/gbfs/2/donkey_kiel/gbfs,54.2837,10.13213,Kiel,DE,,,,,,,
657,stadtrad-hamburg-db,StadtRAD Hamburg,/v2/networks/stadtrad-hamburg-db,['Deutsche Bahn AG'],https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/v2/de/StadtRadHamburg/gbfs,53.550308,10.00063,Hamburg,DE,deutschebahn,,,,,,
658,stadtrad-innsbruck,Stadtrad,/v2/networks/stadtrad-innsbruck,['Nextbike GmbH'],,47.2632,11.3961,Innsbruck,AT,Nextbike,,,,,,
659,stadtrad-lueneburg,StadtRAD Lüneburg,/v2/networks/stadtrad-lueneburg,['Deutsche Bahn AG'],https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/v2/de/StadtRADLueneburg/gbfs,53.248697,10.407776,Lüneburg,DE,deutschebahn,,,,,,
660,stadtrad-stuttgart,RegioRadStuttgart,/v2/networks/stadtrad-stuttgart,['Deutsche Bahn AG'],https://apis.deutschebahn.com/db-api-marketplace/apis/shared-mobility-gbfs/v2/de/RegioRadStuttgart/gbfs,48.778147,9.1801512,Stuttgart,DE,deutschebahn,,,,,,
661,stari-grad-hvar,Hvar,/v2/networks/stari-grad-hvar,['Nextbike GmbH'],,43.1841,16.5886,Stari Grad,HR,Nextbike,,,,,,
662,styr-staell-goeteborg,"Styr & Ställ (Sweden, Göteborg)",/v2/networks/styr-staell-goeteborg,['Nextbike GmbH'],,57.6902,11.9881,Göteborg,SE,Nextbike,,,,,,
663,summit-bike-share,Summit Bike Share,/v2/networks/summit-bike-share,"['Summit County Department of Transportation', 'Wegoshare, Lda']",,40.6474,-111.4981,"Park City, UT",US,,,True,,,,
664,swa-rad-augsburg,SWA Rad,/v2/networks/swa-rad-augsburg,['Nextbike GmbH'],,48.3647,10.8916,Augsburg,DE,,,,,,,
665,tallinja-bike,Tallinja Bike,/v2/networks/tallinja-bike,['Instituto Tecnológico de Castilla y León (ITCL)'],,35.8992,14.5141,Valletta - Malta - Gozo,MT,bicicard,,,,,,
666,tanlib,Vélo tanlib,/v2/networks/tanlib,['Ecovelo'],https://api.gbfs.ecovelo.mobi/tanlib/gbfs.json,46.3258,-0.4606,Niort,FR,Ecovelo,,True,,,,
667,tashu,Tashu,/v2/networks/tashu,['Daejeon Metropolitan City'],,36.349,127.3848,대전 (Daejeon),KR,,,,,,,
668,telofun,Tel-O-Fun,/v2/networks/telofun,['FSM Ground Services Ltd.'],,32.087053,34.789776,"Tel Aviv-Yaffo, Giv'atayim, Ramat-Gan",IL,fsm,,,,,,
669,tembici-bogota,Tembici,/v2/networks/tembici-bogota,"['M1 Transportes Sustentáveis Ltda.', 'Tembici']",https://bogota.publicbikesystem.net/customer/gbfs/v2/gbfs.json,4.6569,-74.0656,Bogotá,CO,,,,,,,
670,tempo-velo,Tempo Vélo,/v2/networks/tempo-velo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/tempovelo/gbfs.json,44.2049,0.6212,Agen,FR,Ecovelo,,True,,,,
671,terni,Terni,/v2/networks/terni,['Comunicare S.r.l.'],,42.5636168,12.6426604,Terni,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=134,,,,,
672,thessbike,ThessBike,/v2/networks/thessbike,"['Brainbox Technology', 'Smoove SAS']",,40.6403167,22.9352716,Thessaloniki,GR,EasyBike,,,,,,
673,thun,Donkey Republic Thun,/v2/networks/thun,['Donkey Republic'],https://stables.donkey.bike/api/public/gbfs/2/donkey_thun/gbfs.json,46.7576,7.6287,Thun,CH,,,,,,,
674,ti-velo,Ti Vélo,/v2/networks/ti-velo,['Fifteen SAS'],https://gbfs.partners.fifteen.eu/gbfs/landerneau/gbfs.json,48.4512,-4.2551,Landernau,FR,,https://www.data.gouv.fr/fr/datasets/r/e32b6154-ab60-4eca-8271-0ce846c7bace,,Open Data Commons Open Database License (ODbL),http://opendatacommons.org/licenses/odbl/summary/,,
675,tigullionbike,Tigullionbike,/v2/networks/tigullionbike,['Comunicare S.r.l.'],,44.272554,9.395714,Sestri Levante - Lavagna,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=80,,,,,
676,tirano-in-bici,Tirano in Bici,/v2/networks/tirano-in-bici,['Comunicare S.r.l.'],,46.216168,10.1696056,Tirano,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=141,,,,,
677,tlp-velo,Tarbes et Lourdes vls,/v2/networks/tlp-velo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/tlpmobilites/gbfs.json,43.23,0.07,"Tarbes, Lourdes",FR,Ecovelo,,True,,,,
678,torrentbici,TorrentBici,/v2/networks/torrentbici,['Nextbike GmbH'],,39.4319,-0.473,Torrent,ES,Nextbike,,,,,,
679,torvelo,Torvelo,/v2/networks/torvelo,['Bike U Sp. z o.o.'],,53.0138,18.5984,Toruń,PL,Bike U,,,,,,
680,toyama-cyclocity,cyclocity,/v2/networks/toyama-cyclocity,['JCDecaux'],,36.6959518,137.2136768,富山市,JP,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
681,tradate,Tradate,/v2/networks/tradate,['Comunicare S.r.l.'],,45.70938576720161,8.915993391601548,Tradate,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=198,,,,,
682,treviso,Treviso,/v2/networks/treviso,['Comunicare S.r.l.'],,45.6669011,12.243039,Treviso,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=179,,,,,
683,trofinetes,Trofinetes,/v2/networks/trofinetes,"['Município de Trofa', 'Share2Go - Mobilidade Partilhada, Sociedade Unipessoal Lda']",,41.3436,-8.553,Trofa,PT,,,,,,True,
684,trondheim-bysykkel,Bysykkel,/v2/networks/trondheim-bysykkel,['Urban Sharing AS'],https://gbfs.urbansharing.com/trondheimbysykkel.no/gbfs.json,63.4307238,10.3936781,Trondheim,NO,,,,,,,
685,tuebici,TUeBICI,/v2/networks/tuebici,['UTE BICIS SANTANDER'],,43.46230569999999,-3.8099803,Santander,ES,Nextbike,,,,,,
686,tugo-bike-share,Tugo Bike Share,/v2/networks/tugo-bike-share,"['PBSC Urban Solutions', 'Shift Transit']",https://tucson.publicbikesystem.net/customer/gbfs/v2/gbfs.json,32.2225,-110.9749,"Tucson, AZ",US,,,,,,,
687,twisto-velo,Twisto vélo,/v2/networks/twisto-velo,['Fifteen'],https://gbfs.partners.fifteen.eu/gbfs/2.2/caen/en/gbfs.json,49.1813403,-0.3635615,Caen,FR,,,,,,,
688,tychowski-rower-miejski,Tychowski Rower Miejski,/v2/networks/tychowski-rower-miejski,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_py/gbfs.json,53.9262,16.2591,Tychowo,PL,Nextbike,,,,,,
689,udine,Udine,/v2/networks/udine,['Comunicare S.r.l.'],,46.0710668,13.2345794,Udine,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=126,,,,,
690,ugento,Ugento,/v2/networks/ugento,['Comunicare S.r.l.'],,39.9273518,18.1582962,Ugento,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=103,,,,,
691,usedomrad-usedom,UsedomRad,/v2/networks/usedomrad-usedom,['Nextbike GmbH'],,53.9779,13.9925,Usedom,DE,Nextbike,,,,,,
692,ustica,Ustica,/v2/networks/ustica,['Comunicare S.r.l.'],,38.7031179,13.1682675,Ustica,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=138,,,,,
693,v3-bordeaux,V³,/v2/networks/v3-bordeaux,['Keolis Bordeaux Métropole'],https://bdx.mecatran.com/utw/ws/gbfs/bordeaux/v3/gbfs.json?apiKey=opendata-bordeaux-metropole-flux-gtfs-rt,44.837789,-0.57918,Bordeaux,FR,,,,,,,
694,vagrad,VAG_Rad,/v2/networks/vagrad,['VAG Verkehrs-Aktiengesellschaft'],,49.4487,11.0794,Nürnberg,DE,Nextbike,,,,,,
695,vaibike,VaiBike,/v2/networks/vaibike,['Instituto Tecnológico de Castilla y León (ITCL)'],,42.5954,-8.7659,Vilagarcía de Arousa,ES,bicicard,,,,,,
696,valenbisi,Valenbisi,/v2/networks/valenbisi,['JCDecaux'],,39.4699075,-0.3762881,Valencia,ES,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
697,valentine,Valentine BCycle,/v2/networks/valentine,"['BCycle, LLC']",https://gbfs.bcycle.com/bcycle_valentine/gbfs.json,42.8747,-100.5511,"Valentine, NE",US,BCycle,,,,,,
698,vel-in,Vél'in,/v2/networks/vel-in,['Veolia'],,50.95,1.85,Calais,FR,Veloway,,,,,,
699,velam,Vélam,/v2/networks/velam,['JCDecaux'],,49.894067,2.295753,Amiens,FR,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
700,velectin,Velect’in,/v2/networks/velectin,['Ecovelo'],https://api.gbfs.ecovelo.mobi/calais/gbfs.json,50.948056,1.856389,Calais,FR,Ecovelo,,True,,,,
701,velhop,Vélhop,/v2/networks/velhop,['Strasbourg Mobilités'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ae/gbfs.json,48.583611,7.748056,Strasbourg,FR,,,,,,,
702,velib,Vélib' Métropole,/v2/networks/velib,['Smovengo'],https://velib-metropole-opendata.smovengo.cloud/opendata/Velib_Metropole/gbfs.json,48.856614,2.3522219,Paris,FR,,,True,OPEN LICENCE 2.0,etalab.gouv.fr/wp-content/uploads/2018/11/open-licence.pdf,,
703,velibeo,Vélibéo,/v2/networks/velibeo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/velibeo/gbfs.json,45.1583,1.5321,Brive-la-Gaillarde,FR,Ecovelo,,True,,,,
704,velitul,Vélitul,/v2/networks/velitul,['Cykleo SAS'],,48.0706687,-0.7734022,Laval,FR,Cykleo,,,,,,
705,velivert,VéliVert,/v2/networks/velivert,['Fifteen'],https://api.saint-etienne-metropole.fr/velivert/api/gbfs/gbfs.json,45.396667,4.290833,Saint-Étienne,FR,,,,,,,
706,velo,Vélô,/v2/networks/velo,['JCDecaux'],,43.604652,1.444209,Toulouse,FR,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
707,velo-antwerpen,Velo Antwerpen,/v2/networks/velo-antwerpen,['ClearChannel'],,51.216667,4.4,Antwerpen,BE,SmartBike,,,,,,
708,velo-baulois,Le Vélo Baulois,/v2/networks/velo-baulois,['Ecovelo'],https://api.gbfs.ecovelo.mobi/labaule/gbfs.json,47.2867,-2.3908,La Baule-Escoublac,FR,Ecovelo,,True,,,,
709,velo2,Velo2,/v2/networks/velo2,['JCDecaux'],,49.03561699999999,2.060325,Cergy,FR,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
710,velobaie,VeloBaie,/v2/networks/velobaie,"['VeloBaie', 'Fifteen SAS']",https://gbfs.partners.fifteen.eu/gbfs/saintbrieuc/gbfs.json,48.514,-2.765,Saint-Brieuc,FR,,,,,,,
711,velobike,Velobike,/v2/networks/velobike,"['Velobike.kz, LLP', 'Smoove']",,51.166667,71.416667,Astana,KZ,Velobike,,,,,,
712,velobike-moscow,Velobike,/v2/networks/velobike-moscow,['ЗАО «СитиБайк»'],,55.75,37.616667,Moscow,RU,,,,,,,
713,velobike-murmansk,Velobike,/v2/networks/velobike-murmansk,['ЗАО «СитиБайк»'],,68.968,33.074,Murmansk,RU,,,,,,,
714,velobike-nizhniy-novgorod,Velobike,/v2/networks/velobike-nizhniy-novgorod,['ЗАО «СитиБайк»'],,56.194,44.003,Nizhniy Novgorod,RU,,,,,,,
715,velocite-besancon,VéloCité,/v2/networks/velocite-besancon,['JCDecaux'],,47.237829,6.024053899999999,Besançon,FR,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
716,velocite-laon,Vélo'Cité,/v2/networks/velocite-laon,['Ecovelo'],https://api.gbfs.ecovelo.mobi/velocite/gbfs.json,49.5639,3.6244,Laon,FR,Ecovelo,,True,,,,
717,velocite-mulhouse,VéloCité,/v2/networks/velocite-mulhouse,['JCDecaux'],,47.750839,7.335888,Mulhouse,FR,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
718,velodaqui,Vélos d’Aquí,/v2/networks/velodaqui,['Ecovelo'],https://api.gbfs.ecovelo.mobi/velodaqui/gbfs.json,42.5449,3.0235,Argelès-sur-Mer,FR,Ecovelo,,True,,,,
719,veloh,Veloh,/v2/networks/veloh,['JCDecaux'],,49.6301025,6.1520185,Luxembourg,LU,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
720,velok,Vël'Ok,/v2/networks/velok,['CIGL ESCH'],,49.5024,5.9722,Esch-sur-alzette,LU,Velok,https://docs.api.tfl.lu/v1/en/RESTAPIs/BikePoint/,True,,,,
721,velomagg,Vélomagg,/v2/networks/velomagg,"['TaM', 'Fifteen']",https://montpellier-fr.fifteen.site/gbfs/gbfs.json,43.6119,3.8772,Montpellier,FR,,https://transport.data.gouv.fr/datasets/disponibilite-en-temps-reel-des-velos-en-libre-service-velomagg-de-montpellier/,,Open Data Commons Open Database License (ODbL),http://opendatacommons.org/licenses/odbl/summary/,,
722,velomat,Vélo MAT,/v2/networks/velomat,['Fifteen SAS'],,48.64,-2.0,Saint-Malo,FR,Fifteen,,,,,,
723,velomodalis,Vélo Modalis,/v2/networks/velomodalis,['Fifteen SAS'],,45.7,-0.33,Ligne TER Royan - Angoulême,FR,Fifteen,,,,,,
724,velopark-drobeta,Drobeta Velopark,/v2/networks/velopark-drobeta,['Nextbike GmbH'],,44.6326,22.6564,Drobeta,RO,Nextbike,,,,,,
725,velopartage-geneve,VéloPartage,/v2/networks/velopartage-geneve,"['Genèveroule', 'Donkey Republic']",https://stables.donkey.bike/api/public/gbfs/2/donkey_ge/gbfs.json,46.2021,6.1457,Genève,CH,,,,,,,
726,veloplus-velotao,Vélo+/VéloTAO,/v2/networks/veloplus-velotao,['Cykleo SAS'],,47.9027336,1.9086066,Orléans,FR,Cykleo,,,,,,
727,velopop,Vélopop,/v2/networks/velopop,"['TCRA Public Transport Region Avignon', 'Fifteen']",https://gbfs.partners.fifteen.eu/gbfs/avignon/gbfs.json,43.943689,4.805833,Avignon,FR,,,,,,,
728,velostanlib,vélOstan'lib,/v2/networks/velostanlib,['JCDecaux'],,48.692054,6.184417,Nancy,FR,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
729,velov,Vélo'V,/v2/networks/velov,['JCDecaux'],,45.764043,4.835659,Lyon,FR,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
730,velozef,VéloZef,/v2/networks/velozef,['Fifteen SAS'],https://gbfs.partners.fifteen.eu/gbfs/brest/gbfs.json,48.3905,-4.48732,Brest,FR,,https://www.data.gouv.fr/fr/datasets/velos-a-assistance-electrique-en-libre-service-velozef-sur-brest/,,,,,
731,velyceo,vélYcéo,/v2/networks/velyceo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/velyceo/gbfs.json,47.2806,-2.2086,Saint-Nazaire,FR,Ecovelo,,True,,,,
732,venezia,Venezia,/v2/networks/venezia,['Comunicare S.r.l.'],,45.4408474,12.3155151,Venezia,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=93,,,,,
733,vercelli,Vercelli,/v2/networks/vercelli,['Comunicare S.r.l.'],,45.32022720000001,8.418573499999999,Vercelli,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=235,,,,,
734,verdeciclos,VerdeCiclos,/v2/networks/verdeciclos,['Instituto Tecnológico de Castilla y León (ITCL)'],,42.6041,-8.6419,Caldas de Reis,ES,bicicard,,,,,,
735,veturilo-nextbike-warsaw,VETURILO 3.0,/v2/networks/veturilo-nextbike-warsaw,['Nextbike GmbH'],https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_vw/gbfs.json,52.2581,20.9949,Warszawa,PL,Nextbike,,,,,,
736,via-velo,VIA Vélo,/v2/networks/via-velo,['Ecovelo'],https://api.gbfs.ecovelo.mobi/via/gbfs.json,48.2181,-1.6947,Val d'Ille-Aubigné,FR,Ecovelo,,True,,,,
737,villo,villo,/v2/networks/villo,['JCDecaux'],,50.8503396,4.3517103,Bruxelles,BE,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
738,vilnius-cyclocity,Cyclocity,/v2/networks/vilnius-cyclocity,['JCDecaux'],,54.6871555,25.2796514,Vilnius,LT,Cyclocity,https://developer.jcdecaux.com,,Open Licence,https://developer.jcdecaux.com/#/opendata/licence,,
739,vilvolt,Vilvolt,/v2/networks/vilvolt,"['Vilvolt CA Épinal', ""Communauté d'agglomération Épinal"", 'Fifteen SAS']",,48.1833,6.4508,Epinal,FR,Fifteen,,,,,,
740,visa-frankfurt,VISA,/v2/networks/visa-frankfurt,['Nextbike GmbH'],,50.1072,8.66375,Frankfurt,DE,Nextbike,,,,,,
741,vitelinhas,Vitelinhas,/v2/networks/vitelinhas,"['Município de Fafe', 'Share2Go - Mobilidade Partilhada, Sociedade Unipessoal Lda']",,41.4513,-8.1728,Fafe,PT,,,True,,,,
742,vlille,V'Lille,/v2/networks/vlille,['Keolis'],,50.62925,3.057256,Lille,FR,Keolis,https://data.lillemetropole.fr/catalogue/dataset/c8166e8f-36a2-40ca-af1a-a00ab1fb20f7,,,,,
743,vrn-bensheim,VRN,/v2/networks/vrn-bensheim,['Nextbike GmbH'],,49.6803,8.6189,Bensheim,DE,Nextbike,,,,,,
744,vrn-burstadt,VRN,/v2/networks/vrn-burstadt,['Nextbike GmbH'],,49.6461,8.44917,Bürstadt,DE,Nextbike,,,,,,
745,vrn-eppelheim,VRN,/v2/networks/vrn-eppelheim,['Nextbike GmbH'],,49.4025,8.6331,Eppelheim,DE,Nextbike,,,,,,
746,vrn-heidelberg,VRN,/v2/networks/vrn-heidelberg,['Nextbike GmbH'],,49.4023,8.67577,Heidelberg,DE,Nextbike,,,,,,
747,vrn-heppenheim,VRN,/v2/networks/vrn-heppenheim,['Nextbike GmbH'],,49.6431,8.63889,Heppenheim,DE,Nextbike,,,,,,
748,vrn-kaiserslautern,VRN,/v2/networks/vrn-kaiserslautern,['Nextbike GmbH'],,49.4413,7.75566,Kaiserslautern,DE,Nextbike,,,,,,
749,vrn-landau,VRN,/v2/networks/vrn-landau,['Nextbike GmbH'],,49.1975,8.11693,Landau in der Pfalz,DE,Nextbike,,,,,,
750,vrn-ludwigshafen,VRN,/v2/networks/vrn-ludwigshafen,['Nextbike GmbH'],,49.4741,8.43287,Ludwigshafen,DE,Nextbike,,,,,,
751,vrn-mannheim,VRN,/v2/networks/vrn-mannheim,['Nextbike GmbH'],,49.4869,8.45638,Mannheim,DE,Nextbike,,,,,,
752,vrn-schwetzingen,VRN,/v2/networks/vrn-schwetzingen,['Nextbike GmbH'],,49.3863,8.5756,Schwetzingen,DE,Nextbike,,,,,,
753,vrn-speyer,VRN,/v2/networks/vrn-speyer,['Nextbike GmbH'],,49.3126,8.45295,Speyer,DE,Nextbike,,,,,,
754,vrn-weinheim,VRN,/v2/networks/vrn-weinheim,['Nextbike GmbH'],,49.545,8.66027,Weinheim,DE,Nextbike,,,,,,
755,vrn-worms,VRN,/v2/networks/vrn-worms,['Nextbike GmbH'],,49.6394,8.34618,Worms,DE,Nextbike,,,,,,
756,vvtregiorad-ellmau,VVT REGIORAD Tirol,/v2/networks/vvtregiorad-ellmau,['Nextbike GmbH'],,47.5134,12.3025,Ellmau,AT,Nextbike,,,,,,
757,vvtregiorad-kufstein,VVT REGIORAD Tirol,/v2/networks/vvtregiorad-kufstein,['Nextbike GmbH'],,47.583,12.1692,Kufstein,AT,Nextbike,,,,,,
758,waterford,TFI Bikes,/v2/networks/waterford,['The National Transport Authority'],,52.2475049,-7.1130299,Waterford,IE,TFI Bikes,,,,,,
759,we-cycle,WE-cycle,/v2/networks/we-cycle,"['PBSC', 'Alta Bicycle Share, Inc']",https://asp.publicbikesystem.net/ube/gbfs/v1/gbfs.json,39.194951,-106.837002,"Aspen, CO",US,,,,,,,
760,we-love-bike,We Love bike,/v2/networks/we-love-bike,['Comunicare S.r.l.'],,45.3097228,9.503715999999999,Lodi,IT,Bicincittà,https://www.bicincitta.com/frmLeStazioni.aspx?ID=190,,,,,
761,westbike-erkelenz,westBike,/v2/networks/westbike-erkelenz,['Nextbike GmbH'],,51.0753,6.31233,Erkelenz,DE,Nextbike,,,,,,
762,westbike-geilenkirchen,westBike,/v2/networks/westbike-geilenkirchen,['Nextbike GmbH'],,50.9671,6.11886,Geilenkirchen,DE,Nextbike,,,,,,
763,westbike-heinsberg,westBike,/v2/networks/westbike-heinsberg,['Nextbike GmbH'],,51.0597,6.11849,Heinsberg,DE,Nextbike,,,,,,
764,westbike-hueckelhoven,westBike,/v2/networks/westbike-hueckelhoven,['Nextbike GmbH'],,51.0529,6.21933,Hückelhoven,DE,Nextbike,,,,,,
765,westbike-wegberg,westBike,/v2/networks/westbike-wegberg,['Nextbike GmbH'],,51.1427,6.2813,Wegberg,DE,Nextbike,,,,,,
766,westcargo-bath,WESTcargo Bath,/v2/networks/westcargo-bath,['Nextbike GmbH'],,51.3814,-2.35519,Bath,GB,Nextbike,,,,,,
767,westcargo-bristol,WESTcargo Bristol,/v2/networks/westcargo-bristol,['Nextbike GmbH'],,51.4587,-2.57355,Bristol,GB,Nextbike,,,,,,
768,whitebikes,WhiteBikes,/v2/networks/whitebikes,['Open Source Bike Share'],,48.149424,17.113922,Bratislava,SK,OpenSourceBikeShare,,,,,,
769,wienmobil-rad,WienMobil Rad,/v2/networks/wienmobil-rad,['Nextbike GmbH'],,48.2081743,16.3738189,Wien,AT,Nextbike,,,,,,
770,winsenrad,WinsenRad,/v2/networks/winsenrad,['Nextbike GmbH'],,53.3547,10.2067,Winsen (Luhe),DE,Nextbike,,,,,,
771,wk-bike-bremen-bremen,WK-Bike,/v2/networks/wk-bike-bremen-bremen,['Nextbike GmbH'],,53.0781,8.80132,Bremen,DE,Nextbike,,,,,,
